step,node,x,y,vx,vy
30,20,-1.000000e+01,-1.000000e+01,-5.303733e+59,-5.448376e+59
30,21,-1.000000e+01,-1.000000e+01,-6.374671e+59,-6.615807e+59
30,22,1.000000e+01,1.000000e+01,6.903520e+59,6.766240e+59
30,23,1.000000e+01,-1.000000e+01,1.318087e+60,-1.152806e+60
30,24,1.000000e+01,-1.000000e+01,7.306615e+59,-6.040972e+59
30,25,-1.000000e+01,-1.000000e+01,-5.596282e+59,-5.809858e+59
30,26,1.000000e+01,-1.000000e+01,1.318404e+60,-1.042908e+60
30,27,-1.000000e+01,-1.000000e+01,-6.365239e+59,-6.608508e+59
30,28,1.000000e+01,1.000000e+01,7.117663e+59,6.977776e+59
30,29,-1.000000e+01,1.000000e+01,-6.701607e+59,7.350566e+59
30,30,-1.000000e+01,-1.000000e+01,-5.237687e+59,-5.378776e+59
30,31,-1.000000e+01,1.000000e+01,-6.142153e+59,6.737429e+59
30,32,1.000000e+01,1.000000e+01,1.497126e+60,1.339212e+60
30,33,-1.000000e+01,1.000000e+01,-6.609146e+59,7.246476e+59
30,34,1.000000e+01,1.000000e+01,7.225420e+59,7.081481e+59
30,35,1.000000e+01,1.000000e+01,6.566555e+59,6.356363e+59
30,36,1.000000e+01,-1.000000e+01,6.952678e+59,-5.747905e+59
30,37,-1.000000e+01,-1.000000e+01,-5.407175e+59,-5.614917e+59
30,38,-1.000000e+01,1.000000e+01,-6.359279e+59,7.749139e+59
30,39,-1.000000e+01,-1.000000e+01,-5.911142e+59,-6.136639e+59
30,40,-1.000000e+01,1.000000e+01,-6.065261e+59,7.381909e+59
30,41,-1.000000e+01,-1.000000e+01,-6.225163e+59,-6.458211e+59
30,42,-1.000000e+01,1.000000e+01,-5.672757e+59,6.907851e+59
30,43,1.000000e+01,1.000000e+01,6.677701e+59,6.463394e+59
30,44,-1.000000e+01,1.000000e+01,-8.080544e+59,1.073246e+60
30,45,-1.000000e+01,-1.000000e+01,-5.441104e+59,-5.647411e+59
30,46,1.000000e+01,-1.000000e+01,1.352425e+60,-1.070128e+60
30,47,-1.000000e+01,1.000000e+01,-1.020052e+60,1.199505e+60
30,48,1.000000e+01,1.000000e+01,7.267578e+59,7.122608e+59
30,49,-1.000000e+01,-1.000000e+01,-5.999675e+59,-6.227949e+59
