step,i,j,heat
17,26,42,1.252511e+17
17,26,43,8.102462e+16
17,26,44,1.493272e+17
17,26,45,8.102904e+16
17,26,46,8.139287e+13
17,26,47,1.502005e+17
17,26,48,8.127764e+16
17,26,49,8.102648e+16
17,27,28,8.985412e+16
17,27,29,4.420111e+16
17,27,30,2.881539e+15
17,27,31,4.420862e+16
17,27,32,1.302835e+17
17,27,33,4.417883e+16
17,27,34,8.985195e+16
17,27,35,8.633012e+16
17,27,36,4.460575e+16
17,27,37,6.270649e+12
17,27,38,4.462476e+16
17,27,39,1.904536e+13
17,27,40,4.459746e+16
17,27,41,5.935634e+12
17,27,42,4.460577e+16
17,27,43,8.636798e+16
17,27,44,6.829607e+16
17,27,45,2.375713e+13
17,27,46,8.094970e+16
17,27,47,6.916936e+16
17,27,48,8.986740e+16
17,27,49,8.385150e+12
17,28,29,4.750507e+16
17,28,30,8.697258e+16
17,28,31,4.749955e+16
17,28,32,4.042935e+16
17,28,33,4.750710e+16
17,28,34,3.368363e+12
17,28,35,3.523995e+15
17,28,36,4.524837e+16
17,28,37,8.986039e+16
17,28,38,4.522936e+16
17,28,39,8.983507e+16
17,28,40,4.525666e+16
17,28,41,8.986005e+16
17,28,42,4.524835e+16
17,28,43,3.486138e+15
17,28,44,6.804789e+16
17,28,45,8.983036e+16
17,28,46,8.119789e+16
17,28,47,6.892117e+16
17,28,48,1.328182e+13
17,28,49,8.986250e+16
17,29,30,4.395195e+16
17,29,31,7.509939e+12
17,29,32,8.793441e+16
17,29,33,2.228114e+13
17,29,34,4.750290e+16
17,29,35,4.420204e+16
17,29,36,8.838595e+16
17,29,37,4.420500e+16
17,29,38,2.275707e+15
17,29,39,4.420232e+16
17,29,40,2.248409e+15
17,29,41,4.420394e+16
17,29,42,2.256717e+15
17,29,43,4.420758e+16
17,29,44,2.409496e+16
17,29,45,4.420317e+16
17,29,46,1.251508e+17
17,29,47,2.496825e+16
17,29,48,4.751835e+16
17,29,49,4.420572e+16
17,30,31,4.395946e+16
17,30,32,1.274019e+17
17,30,33,4.392967e+16
17,30,34,8.697041e+16
17,30,35,8.344858e+16
17,30,36,4.443400e+16
17,30,37,2.887810e+15
17,30,38,4.405382e+16
17,30,39,2.862494e+15
17,30,40,4.399206e+16
17,30,41,2.887475e+15
17,30,42,4.397080e+16
17,30,43,8.348644e+16
17,30,44,6.804691e+16
17,30,45,2.857782e+15
17,30,46,8.119886e+16
17,30,47,6.892020e+16
17,30,48,8.698586e+16
17,30,49,2.889925e+15
17,31,32,8.792890e+16
17,31,33,2.979108e+13
17,31,34,4.749739e+16
17,31,35,4.420955e+16
17,31,36,8.839346e+16
17,31,37,4.421251e+16
17,31,38,2.270192e+15
17,31,39,4.420983e+16
17,31,40,2.242894e+15
17,31,41,4.421145e+16
17,31,42,2.251202e+15
17,31,43,4.421509e+16
17,31,44,2.408745e+16
17,31,45,4.421068e+16
17,31,46,1.251583e+17
17,31,47,2.496074e+16
17,31,48,4.751283e+16
17,31,49,4.421323e+16
17,32,33,8.793645e+16
17,32,34,4.043151e+16
17,32,35,4.395334e+16
17,32,36,8.567771e+16
17,32,37,1.302897e+17
17,32,38,8.565871e+16
17,32,39,1.302644e+17
17,32,40,8.568600e+16
17,32,41,1.302894e+17
17,32,42,8.567770e+16
17,32,43,4.391548e+16
17,32,44,8.041617e+16
17,32,45,1.302597e+17
17,32,46,8.041569e+16
17,32,47,8.441592e+16
17,32,48,4.041606e+16
17,32,49,1.302918e+17
17,33,34,4.750494e+16
17,33,35,4.417976e+16
17,33,36,8.836367e+16
17,33,37,4.418272e+16
17,33,38,2.277741e+15
17,33,39,4.418004e+16
17,33,40,2.250443e+15
17,33,41,4.418166e+16
17,33,42,2.258751e+15
17,33,43,4.418530e+16
17,33,44,2.411724e+16
17,33,45,4.418088e+16
17,33,46,1.251285e+17
17,33,47,2.499053e+16
17,33,48,4.752038e+16
17,33,49,4.418344e+16
17,34,35,3.521832e+15
17,34,36,4.524621e+16
17,34,37,8.985822e+16
17,34,38,4.522720e+16
17,34,39,8.983291e+16
17,34,40,4.525449e+16
17,34,41,8.985789e+16
17,34,42,4.524619e+16
17,34,43,3.483974e+15
17,34,44,6.804452e+16
17,34,45,8.982820e+16
17,34,46,8.120126e+16
17,34,47,6.891780e+16
17,34,48,1.544500e+13
17,34,49,8.986034e+16
17,35,36,4.418391e+16
17,35,37,8.633639e+16
17,35,38,4.430391e+16
17,35,39,8.631108e+16
17,35,40,4.424215e+16
17,35,41,8.633606e+16
17,35,42,4.422089e+16
17,35,43,3.785741e+13
17,35,44,6.829700e+16
17,35,45,8.630636e+16
17,35,46,8.094877e+16
17,35,47,6.917029e+16
17,35,48,3.537277e+15
17,35,49,8.633851e+16
17,36,37,4.461202e+16
17,36,38,8.848782e+16
17,36,39,4.458670e+16
17,36,40,8.842606e+16
17,36,41,4.461168e+16
17,36,42,8.840480e+16
17,36,43,4.417837e+16
17,36,44,1.124809e+17
17,36,45,4.458199e+16
17,36,46,3.676486e+16
17,36,47,1.133542e+17
17,36,48,4.526165e+16
17,36,49,4.461413e+16
17,37,38,4.463103e+16
17,37,39,2.531601e+13
17,37,40,4.460373e+16
17,37,41,1.063357e+12
17,37,42,4.461204e+16
17,37,43,8.637425e+16
17,37,44,6.829997e+16
17,37,45,3.002777e+13
17,37,46,8.094581e+16
17,37,47,6.917325e+16
17,37,48,8.987367e+16
17,37,49,2.114501e+12
17,38,39,4.460571e+16
17,38,40,6.175997e+13
17,38,41,4.463069e+16
17,38,42,8.302022e+13
17,38,43,4.430945e+16
17,38,44,2.399309e+16
17,38,45,4.460100e+16
17,38,46,1.252527e+17
17,38,47,2.486638e+16
17,38,48,4.524264e+16
17,38,49,4.463314e+16
17,39,40,4.457841e+16
17,39,41,2.498100e+13
17,39,42,4.458672e+16
17,39,43,8.634893e+16
17,39,44,6.829728e+16
17,39,45,4.711761e+12
17,39,46,8.094849e+16
17,39,47,6.917057e+16
17,39,48,8.984835e+16
17,39,49,2.743051e+13
17,40,41,4.460339e+16
17,40,42,2.126025e+13
17,40,43,4.424769e+16
17,40,44,2.405485e+16
17,40,45,4.457370e+16
17,40,46,1.251909e+17
17,40,47,2.492814e+16
17,40,48,4.526994e+16
17,40,49,4.460584e+16
17,41,42,4.461170e+16
17,41,43,8.637391e+16
17,41,44,6.829890e+16
17,41,45,2.969276e+13
17,41,46,8.094687e+16
17,41,47,6.917219e+16
17,41,48,8.987333e+16
17,41,49,2.449517e+12
17,42,43,4.422643e+16
17,42,44,2.407611e+16
17,42,45,4.458201e+16
17,42,46,1.251697e+17
17,42,47,2.494940e+16
17,42,48,4.526163e+16
17,42,49,4.461415e+16
17,43,44,6.830254e+16
17,43,45,8.634422e+16
17,43,46,8.094323e+16
17,43,47,6.917583e+16
17,43,48,3.499419e+15
17,43,49,8.637636e+16
17,44,45,6.829813e+16
17,44,46,1.492458e+17
17,44,47,3.999753e+15
17,44,48,6.804953e+16
17,44,49,6.830069e+16
17,45,46,8.094765e+16
17,45,47,6.917141e+16
17,45,48,8.984364e+16
17,45,49,3.214228e+13
17,46,47,1.501191e+17
17,46,48,8.119625e+16
17,46,49,8.094509e+16
17,47,48,6.892281e+16
17,47,49,6.917397e+16
17,48,49,8.987578e+16
18,0,1,2.054781e+15
18,0,2,3.141257e+16
18,0,3,3.220250e+16
18,0,4,3.171276e+16
18,0,5,5.963483e+16
18,0,6,3.140325e+16
18,0,7,2.049621e+15
18,0,8,3.142247e+16
18,0,9,5.959326e+16
18,0,10,3.145273e+16
18,0,11,5.864540e+16
18,0,12,2.067055e+12
18,0,13,5.863096e+16
18,0,14,6.210214e+16
18,0,15,3.141715e+16
18,0,16,3.172474e+16
18,0,17,2.049274e+15
18,0,18,1.310986e+13
18,0,19,3.137904e+16
18,0,20,3.599356e+12
18,0,21,2.086066e+15
18,0,22,6.211410e+16
18,0,23,5.862438e+16
18,0,24,3.172289e+16
18,0,25,2.053915e+15
18,0,26,5.805541e+16
18,0,27,2.065493e+15
18,0,28,6.211347e+16
18,0,29,3.139262e+16
18,0,30,7.331837e+12
18,0,31,3.139798e+16
18,0,32,9.099043e+16
18,0,33,3.137670e+16
18,0,34,6.211193e+16
18,0,35,5.959643e+16
18,0,36,3.173770e+16
18,0,37,2.069972e+15
18,0,38,3.146538e+16
18,0,39,2.051889e+15
18,0,40,3.142127e+16
18,0,41,2.069732e+15
18,0,42,3.140608e+16
18,0,43,5.962347e+16
18,0,44,4.860262e+16
18,0,45,2.048524e+15
18,0,46,5.799727e+16
18,0,47,4.922637e+16
18,0,48,6.212296e+16
18,0,49,2.071482e+15
18,1,2,3.185165e+16
18,1,3,3.202173e+16
18,1,4,3.184754e+16
18,1,5,6.168961e+16
18,1,6,3.184694e+16
18,1,7,5.159916e+12
18,1,8,3.184696e+16
18,1,9,6.164804e+16
18,1,10,3.184916e+16
18,1,11,5.846463e+16
18,1,12,2.056848e+15
18,1,13,5.845020e+16
18,1,14,6.415692e+16
18,1,15,3.159792e+16
18,1,16,3.185000e+16
18,1,17,5.507514e+12
18,1,18,2.041671e+15
18,1,19,3.155981e+16
18,1,20,2.058381e+15
18,1,21,3.128458e+13
18,1,22,6.416888e+16
18,1,23,5.844361e+16
18,1,24,3.184846e+16
18,1,25,8.662699e+11
18,1,26,5.787464e+16
18,1,27,1.071138e+13
18,1,28,6.416825e+16
18,1,29,3.157339e+16
18,1,30,2.047449e+15
18,1,31,3.157875e+16
18,1,32,9.304521e+16
18,1,33,3.155747e+16
18,1,34,6.416671e+16
18,1,35,6.165122e+16
18,1,36,3.184927e+16
18,1,37,1.519024e+13
18,1,38,3.186285e+16
18,1,39,2.891907e+12
18,1,40,3.184335e+16
18,1,41,1.495096e+13
18,1,42,3.184929e+16
18,1,43,6.167825e+16
18,1,44,4.878339e+16
18,1,45,6.257317e+12
18,1,46,5.781651e+16
18,1,47,4.940714e+16
18,1,48,6.417774e+16
18,1,49,1.670054e+13
18,2,3,6.361507e+16
18,2,4,6.312533e+16
18,2,5,3.159532e+16
18,2,6,9.318561e+12
18,2,7,3.184649e+16
18,2,8,9.902796e+12
18,2,9,3.159133e+16
18,2,10,4.016089e+13
18,2,11,9.005797e+16
18,2,12,3.141401e+16
18,2,13,9.004353e+16
18,2,14,3.230527e+16
18,2,15,1.617637e+15
18,2,16,6.313730e+16
18,2,17,3.184614e+16
18,2,18,3.141360e+16
18,2,19,1.617510e+15
18,2,20,3.141390e+16
18,2,21,3.188294e+16
18,2,22,3.231723e+16
18,2,23,9.003694e+16
18,2,24,6.313546e+16
18,2,25,3.185078e+16
18,2,26,8.946798e+16
18,2,27,3.186236e+16
18,2,28,3.231660e+16
18,2,29,1.614241e+15
18,2,30,3.141295e+16
18,2,31,1.610302e+15
18,2,32,6.119356e+16
18,2,33,1.615694e+15
18,2,34,3.231506e+16
18,2,35,3.159158e+16
18,2,36,6.315027e+16
18,2,37,3.186684e+16
18,2,38,5.281245e+13
18,2,39,3.184876e+16
18,2,40,8.699937e+12
18,2,41,3.186660e+16
18,2,42,6.485355e+12
18,2,43,3.159554e+16
18,2,44,1.719005e+16
18,2,45,3.184539e+16
18,2,46,8.940984e+16
18,2,47,1.781381e+16
18,2,48,3.232609e+16
18,2,49,3.186835e+16
18,3,4,1.606836e+15
18,3,5,3.201975e+16
18,3,6,6.360575e+16
18,3,7,3.202279e+16
18,3,8,6.362497e+16
18,3,9,3.202373e+16
18,3,10,6.365523e+16
18,3,11,2.644290e+16
18,3,12,3.220106e+16
18,3,13,2.642847e+16
18,3,14,3.391622e+16
18,3,15,6.361965e+16
18,3,16,1.609300e+15
18,3,17,3.202449e+16
18,3,18,3.220147e+16
18,3,19,6.358154e+16
18,3,20,3.220117e+16
18,3,21,3.202454e+16
18,3,22,3.392818e+16
18,3,23,2.642188e+16
18,3,24,1.607754e+15
18,3,25,3.202254e+16
18,3,26,2.585291e+16
18,3,27,3.202415e+16
18,3,28,3.392755e+16
18,3,29,6.359512e+16
18,3,30,3.220211e+16
18,3,31,6.360048e+16
18,3,32,6.280451e+16
18,3,33,6.357920e+16
18,3,34,3.392601e+16
18,3,35,3.202348e+16
18,3,36,1.608571e+15
18,3,37,3.202137e+16
18,3,38,6.366788e+16
18,3,39,3.202328e+16
18,3,40,6.362377e+16
18,3,41,3.202213e+16
18,3,42,6.360858e+16
18,3,43,3.201953e+16
18,3,44,8.080512e+16
18,3,45,3.202268e+16
18,3,46,2.579477e+16
18,3,47,8.142887e+16
18,3,48,3.393704e+16
18,3,49,3.202085e+16
18,4,5,3.153001e+16
18,4,6,6.311601e+16
18,4,7,3.184238e+16
18,4,8,6.313523e+16
18,4,9,3.153400e+16
18,4,10,6.316549e+16
18,4,11,2.693263e+16
18,4,12,3.171132e+16
18,4,13,2.691820e+16
18,4,14,3.230938e+16
18,4,15,6.312991e+16
18,4,16,1.197152e+13
18,4,17,3.184203e+16
18,4,18,3.171173e+16
18,4,19,6.309180e+16
18,4,20,3.171143e+16
18,4,21,3.187882e+16
18,4,22,3.232134e+16
18,4,23,2.691161e+16
18,4,24,1.012368e+13
18,4,25,3.184667e+16
18,4,26,2.634264e+16
18,4,27,3.185825e+16
18,4,28,3.232072e+16
18,4,29,6.310538e+16
18,4,30,3.171238e+16
18,4,31,6.311075e+16
18,4,32,6.119768e+16
18,4,33,6.308947e+16
18,4,34,3.231917e+16
18,4,35,3.153375e+16
18,4,36,2.493680e+13
18,4,37,3.186273e+16
18,4,38,6.317814e+16
18,4,39,3.184465e+16
18,4,40,6.313403e+16
18,4,41,3.186249e+16
18,4,42,6.311885e+16
18,4,43,3.152979e+16
18,4,44,8.031539e+16
18,4,45,3.184128e+16
18,4,46,2.628451e+16
18,4,47,8.093914e+16
18,4,48,3.233020e+16
18,4,49,3.186424e+16
18,5,6,3.158600e+16
18,5,7,6.168445e+16
18,5,8,3.160522e+16
18,5,9,4.157026e+13
18,5,10,3.163548e+16
18,5,11,5.846265e+16
18,5,12,5.963276e+16
18,5,13,5.844821e+16
18,5,14,2.467309e+15
18,5,15,3.159990e+16
18,5,16,3.154198e+16
18,5,17,6.168410e+16
18,5,18,5.964794e+16
18,5,19,3.156179e+16
18,5,20,5.963123e+16
18,5,21,6.172089e+16
18,5,22,2.479270e+15
18,5,23,5.844162e+16
18,5,24,3.154014e+16
18,5,25,6.168874e+16
18,5,26,5.787266e+16
18,5,27,6.170032e+16
18,5,28,2.478646e+15
18,5,29,3.157537e+16
18,5,30,5.964216e+16
18,5,31,3.158073e+16
18,5,32,3.135561e+16
18,5,33,3.155946e+16
18,5,34,2.477101e+15
18,5,35,3.839302e+13
18,5,36,3.155495e+16
18,5,37,6.170480e+16
18,5,38,3.164813e+16
18,5,39,6.168672e+16
18,5,40,3.160402e+16
18,5,41,6.170456e+16
18,5,42,3.158883e+16
18,5,43,1.135308e+13
18,5,44,4.878537e+16
18,5,45,6.168335e+16
18,5,46,5.781452e+16
18,5,47,4.940913e+16
18,5,48,2.488133e+15
18,5,49,6.170631e+16
18,6,7,3.184178e+16
18,6,8,1.922136e+13
18,6,9,3.158201e+16
18,6,10,4.947945e+13
18,6,11,9.004865e+16
18,6,12,3.140469e+16
18,6,13,9.003421e+16
18,6,14,3.230998e+16
18,6,15,1.612925e+15
18,6,16,6.312798e+16
18,6,17,3.184143e+16
18,6,18,3.140428e+16
18,6,19,1.612798e+15
18,6,20,3.140458e+16
18,6,21,3.187822e+16
18,6,22,3.232194e+16
18,6,23,9.002762e+16
18,6,24,6.312614e+16
18,6,25,3.184607e+16
18,6,26,8.945866e+16
18,6,27,3.185765e+16
18,6,28,3.232132e+16
18,6,29,1.609530e+15
18,6,30,3.140364e+16
18,6,31,1.605591e+15
18,6,32,6.119827e+16
18,6,33,1.610983e+15
18,6,34,3.231977e+16
18,6,35,3.158226e+16
18,6,36,6.314095e+16
18,6,37,3.186213e+16
18,6,38,6.213101e+13
18,6,39,3.184405e+16
18,6,40,1.801850e+13
18,6,41,3.186189e+16
18,6,42,2.833206e+12
18,6,43,3.158622e+16
18,6,44,1.719937e+16
18,6,45,3.184068e+16
18,6,46,8.940052e+16
18,6,47,1.782313e+16
18,6,48,3.233080e+16
18,6,49,3.186364e+16
18,7,8,3.184180e+16
18,7,9,6.164288e+16
18,7,10,3.184400e+16
18,7,11,5.846569e+16
18,7,12,2.051688e+15
18,7,13,5.845126e+16
18,7,14,6.415176e+16
18,7,15,3.159686e+16
18,7,16,3.184484e+16
18,7,17,1.697551e+12
18,7,18,2.036512e+15
18,7,19,3.155875e+16
18,7,20,2.053221e+15
18,7,21,3.644450e+13
18,7,22,6.416372e+16
18,7,23,5.844467e+16
18,7,24,3.184330e+16
18,7,25,4.293646e+12
18,7,26,5.787570e+16
18,7,27,1.587130e+13
18,7,28,6.416309e+16
18,7,29,3.157233e+16
18,7,30,2.042290e+15
18,7,31,3.157769e+16
18,7,32,9.304005e+16
18,7,33,3.155641e+16
18,7,34,6.416155e+16
18,7,35,6.164606e+16
18,7,36,3.184411e+16
18,7,37,2.035016e+13
18,7,38,3.185769e+16
18,7,39,2.268009e+12
18,7,40,3.183819e+16
18,7,41,2.011087e+13
18,7,42,3.184413e+16
18,7,43,6.167310e+16
18,7,44,4.878233e+16
18,7,45,1.097401e+12
18,7,46,5.781757e+16
18,7,47,4.940608e+16
18,7,48,6.417258e+16
18,7,49,2.186046e+13
18,8,9,3.160124e+16
18,8,10,3.025810e+13
18,8,11,9.006787e+16
18,8,12,3.142391e+16
18,8,13,9.005343e+16
18,8,14,3.230996e+16
18,8,15,1.612948e+15
18,8,16,6.314721e+16
18,8,17,3.184145e+16
18,8,18,3.142350e+16
18,8,19,1.612820e+15
18,8,20,3.142380e+16
18,8,21,3.187825e+16
18,8,22,3.232192e+16
18,8,23,9.004685e+16
18,8,24,6.314536e+16
18,8,25,3.184610e+16
18,8,26,8.947788e+16
18,8,27,3.185767e+16
18,8,28,3.232129e+16
18,8,29,1.609552e+15
18,8,30,3.142286e+16
